0.5655,0.1961,0.6067,0.3095,0.3650,0.7134,0.5441,0.5769,0.8156
0.6483,0.1961,0.1685,0.0714,0.5012,0.7792,0.6029,0.2992,0.9704
0.4552,0.4020,0.2135,0.1746,0.6882,0.5497,0.5768,0.3258,0.8932
0.3586,0.3137,0.4944,0.5397,0.5651,0.6456,0.4960,0.5808,0.7048
0.2207,0.3137,0.8652,0.8016,0.5879,0.3999,0.1742,0.7423,0.4447
0.5034,0.1471,0.9101,0.6667,0.3424,0.7002,0.2985,0.7761,0.6317
0.6690,0.1078,0.3820,0.2698,0.2718,0.9150,0.6857,0.6724,0.8440
0.6690,0.0686,0.8652,0.8254,0.2336,0.7778,0.2206,0.9644,0.5147
0.6690,0.1471,0.8652,0.8571,0.2259,0.5066,0.1710,0.9237,0.5798
0.5862,0.3627,0.7753,0.6984,0.4553,0.0951,0.1918,0.6404,0.6445
0.3103,0.5784,0.2247,0.2302,0.9024,0.4152,0.4531,0.0418,0.8622
0.4138,0.3627,0.1461,0.2381,0.7036,0.6627,0.5485,0.3412,0.8813
0.2759,0.4412,0.4270,0.6587,0.6352,0.5674,0.5478,0.5495,0.6692
0.3586,0.3137,0.4270,0.5476,0.5426,0.7354,0.6463,0.5871,0.7741
0.5310,0.1569,0.2697,0.3968,0.4263,0.8704,0.6271,0.6156,0.8171
0.5310,0.1176,0.7191,0.6587,0.3403,0.8098,0.3650,0.8391,0.6218
0.4966,0.1176,0.8989,0.8889,0.3315,0.6392,0.1131,0.9694,0.5428
0.2552,0.4510,0.9438,0.8889,0.5177,0.1590,0.0281,0.8980,0.5439
0.0828,0.5294,0.3596,0.4286,0.7913,0.4974,0.5897,0.3382,0.7974
0.0345,0.5098,0.3596,0.2540,0.8451,0.6138,0.5518,0.2612,0.8866
0.4207,0.1569,0.4944,0.5476,0.4257,0.8396,0.5796,0.7157,0.7243
0.3586,0.1569,0.8427,0.8016,0.4211,0.6809,0.2169,0.8328,0.5226
0.2138,0.2745,0.9326,0.8333,0.5127,0.6742,0.2707,0.8102,0.4505
0.3793,0.1961,0.7865,0.4444,0.4497,0.7760,0.4048,0.7200,0.8144
0.6414,0.0784,0.3820,0.4444,0.2341,1.0000,0.7254,0.7585,0.7980
0.6690,0.0784,0.8427,0.7381,0.1704,0.8333,0.2677,0.9317,0.6920
0.6414,0.0784,0.9326,0.8651,0.2307,0.6903,0.1655,1.0000,0.5251
0.4690,0.3235,0.9326,0.9286,0.3754,0.2492,0.0033,0.9506,0.5972
0.9034,0.0784,0.8876,0.7619,0.0518,0.6558,0.1897,0.9628,0.6799
0.9586,0.0784,0.8427,0.4524,0.1901,0.6617,0.1033,0.8376,0.8649
0.5310,0.3627,0.1348,0.0397,0.7271,0.6127,0.4456,0.2949,0.9909
0.2966,0.4118,0.2247,0.1032,0.7215,0.6891,0.5722,0.3695,0.9691
0.5310,0.1863,0.5169,0.3730,0.4245,0.7714,0.4985,0.6820,0.8262
0.4966,0.1863,0.8427,0.7698,0.3787,0.6546,0.2398,0.8569,0.5498
0.7793,0.1078,0.8876,0.7698,0.1217,0.6714,0.2139,0.9396,0.6813
0.7448,0.2647,0.9326,0.7063,0.1811,0.3580,0.0717,0.9392,0.7357
0.1172,0.9020,0.7079,0.7222,0.9595,0.0639,0.4191,0.3392,0.2238
0.3172,0.3137,0.9438,0.7857,0.4836,0.3766,0.0616,0.8410,0.4720
0.7034,0.1961,0.9438,0.7460,0.1781,0.5067,0.1193,0.8640,0.6536
0.7862,0.3137,0.8539,0.5476,0.2111,0.2294,0.2390,0.6209,0.8646
0.8138,0.1078,0.8652,0.7619,0.1137,0.6425,0.1876,0.8298,0.6181
0.9655,0.0686,0.2360,0.0635,0.2820,0.8130,0.4638,0.4056,0.9942
0.8414,0.1863,0.0787,0.0317,0.5779,0.7431,0.4870,0.2109,0.9940
0.4690,0.4902,0.0787,0.0317,0.8458,0.5310,0.4701,0.0394,0.9597
0.2000,0.5392,0.1685,0.0952,0.8386,0.5981,0.5204,0.0963,0.9517
0.4621,0.2745,0.3483,0.2302,0.5379,0.7570,0.5780,0.4931,0.8638
0.4621,0.2745,0.5281,0.6984,0.4762,0.7120,0.4688,0.7047,0.5706
0.4069,0.2353,0.9101,0.8571,0.4210,0.5312,0.1323,0.8778,0.5090
0.6276,0.2745,0.9101,0.8254,0.2741,0.3011,0.0255,0.9026,0.6550
0.3517,0.3627,0.1236,0.1508,0.6988,0.6810,0.6518,0.1501,0.9595
0.5310,0.1961,0.3596,0.4048,0.4909,0.7589,0.5100,0.5694,0.8014
0.6138,0.1569,0.1236,0.0476,0.5645,0.8788,0.5957,0.3020,0.9938
0.3724,0.4020,0.1685,0.1111,0.7657,0.6333,0.5453,0.2391,0.9503
0.2759,0.2745,0.9438,0.8413,0.5277,0.4511,0.0722,0.7416,0.4177
0.5655,0.1569,0.9438,0.8413,0.2999,0.6183,0.0987,0.8517,0.5283
0.8621,0.1176,0.8989,0.5238,0.0758,0.7015,0.3807,0.7688,0.8383
0.8621,0.0784,0.6629,0.2302,0.1661,0.8019,0.5360,0.6276,0.9225
0.7517,0.3725,0.2247,0.0952,0.5316,0.5290,0.4882,0.2921,0.9631
0.1310,0.6275,0.7753,0.7619,0.9257,0.0627,0.2596,0.4369,0.3636
0.3448,0.2549,0.9663,0.8889,0.4648,0.4998,0.0480,0.8471,0.4231
0.7517,0.1765,0.9663,0.8254,0.2369,0.4722,0.0163,0.9844,0.5384
0.7655,0.1373,0.0787,0.0317,0.4306,0.9219,0.6045,0.3456,0.9968
0.4276,0.4412,0.1685,0.0635,0.7599,0.5833,0.4843,0.2140,0.9557
0.0828,0.8922,0.6629,0.7698,0.9611,0.2075,0.3565,0.3849,0.3997
0.0690,0.4706,0.5618,0.5397,0.8014,0.5451,0.5156,0.4975,0.7323
0.1034,0.4706,0.2809,0.1270,0.8412,0.6374,0.5958,0.2123,0.9322
0.1034,0.5000,0.4719,0.5238,0.8371,0.4497,0.4333,0.4287,0.6344
0.1862,0.3137,0.7753,0.7063,0.5723,0.4770,0.2934,0.6714,0.5548
0.3241,0.3137,0.9101,0.8095,0.4224,0.4332,0.1413,0.7971,0.5786
0.6759,0.2745,0.7079,0.4365,0.3515,0.4346,0.3451,0.5687,0.7675
0.5862,0.2353,0.0899,0.0397,0.5969,0.8487,0.5753,0.3099,0.9958
0.2414,0.4412,0.6180,0.6111,0.6039,0.2892,0.3176,0.4765,0.5842
0.4621,0.3039,0.8539,0.6667,0.3429,0.3735,0.1515,0.7283,0.6294
